"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Bekasi","Clouds","scattered clouds",32.79,31.32,33.02,39.69,62,106.9896,-6.2349,2024-01-06 06:17:51.354466
