"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Tangerang Selatan","Rain","light rain",30.65,27.55,32.17,37.65,83,106.7085,-6.2955,2024-01-03 06:19:19.892713
