"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Samarinda","Clouds","overcast clouds",24.68,24.68,24.68,25.66,94,117.15,-0.5,2024-01-03 12:27:10.987833
