"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Bandar Lampung","Clouds","overcast clouds",25.74,25.74,25.74,26.67,88,105.258,-5.4254,2023-12-30 12:25:06.604149
