"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Palembang","Clouds","overcast clouds",24.8,24.8,24.8,25.79,94,104.7458,-2.9167,2023-12-31 18:17:01.181036
