"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Surabaya","Haze","haze",27.23,24.97,27.23,28.3,59,112.7508,-7.2492,2024-01-08 18:19:05.990551
