"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Balikpapan","Rain","light rain",28.55,28.55,28.55,34.29,84,116.8289,-1.2675,2024-01-07 12:25:51.698156
