"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Surabaya","Thunderstorm","thunderstorm with light rain",27.23,25.97,27.23,28.97,67,112.7508,-7.2492,2024-01-06 03:15:18.299815
"2","ID","Surabaya","Rain","heavy intensity rain",27.23,25.97,27.23,28.97,67,112.7508,-7.2492,2024-01-06 03:15:18.299815
