"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","PH","Solo","Clouds","broken clouds",28.35,28.35,28.35,32.31,76,120.9012,13.7469,2024-01-01 06:20:07.198229
