"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Pringsewu","Clouds","overcast clouds",24.18,24.18,24.18,25.19,97,104.9744,-5.3582,2023-12-30 21:12:01.706453
