"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Tangerang","Clouds","few clouds",25.24,24.94,28.61,26.09,87,106.63,-6.1781,2024-01-08 21:12:50.560385
