"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Yogyakarta","Rain","moderate rain",26.66,26.66,26.66,26.66,86,110.3608,-7.7828,2024-01-04 09:14:36.045763
