"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Jakarta","Rain","light rain",27.52,25.5,28.75,31.06,81,106.8451,-6.2146,2024-01-03 21:13:06.23728
