"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Makassar","Thunderstorm","thunderstorm with rain",26.03,26.03,26.03,26.03,94,119.4221,-5.14,2023-12-30 07:21:04.075327
"2","ID","Makassar","Rain","moderate rain",26.03,26.03,26.03,26.03,94,119.4221,-5.14,2023-12-30 07:21:04.075327
