"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Balikpapan","Thunderstorm","thunderstorm with light rain",23.55,23.55,23.55,24.57,100,116.8289,-1.2675,2024-01-04 21:13:34.725905
"2","ID","Balikpapan","Rain","moderate rain",23.55,23.55,23.55,24.57,100,116.8289,-1.2675,2024-01-04 21:13:34.725905
