"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Semarang","Clouds","few clouds",25.96,25.96,25.96,25.96,89,110.4203,-6.9932,2024-01-05 21:13:09.055235
