"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Bogor","Clouds","overcast clouds",30.87,29.59,31.61,37.25,70,106.7892,-6.5944,2024-01-07 03:15:44.934093
