"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Balikpapan","Clouds","few clouds",30.55,30.55,30.55,37.55,79,116.8289,-1.2675,2023-12-30 07:20:52.57152
