"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Banda Aceh","Clouds","overcast clouds",30.14,30.14,30.14,35.38,70,95.3222,5.5577,2024-05-11 09:15:32.239099
