"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Bitung","Clouds","scattered clouds",24.76,24.76,24.76,25.62,1012,5.8,89,125.1824,1.4451,2026-07-13 19:09:07.40219
