"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Palu","Clouds","overcast clouds",25.8,25.8,25.8,26.81,1011,0.78,91,119.8707,-0.8917,2025-04-21 10:11:15.178603
