"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Jayapura","Clouds","overcast clouds",25.8,24.66,25.88,26.5,1010,1.22,79,140.7,-2.5333,2025-11-14 14:10:34.355933
