"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Medan","Haze","haze",30.01,30.01,30.02,37.01,79,98.6667,3.5833,2024-04-29 03:16:46.771446
