"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Malang","Clouds","overcast clouds",21.37,21.37,21.37,22.1,1014,1.04,97,112.6304,-7.9797,2025-07-07 22:10:29.396906
