"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Tasikmalaya","Rain","moderate rain",23.21,23.21,23.21,24.12,1009,1.13,97,108.2207,-7.3274,2024-11-15 18:11:56.047945
