"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Semarang","Clouds","scattered clouds",31.96,31.96,31.96,35.56,55,110.4203,-6.9932,2024-05-06 12:28:00.030786
