"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Manado","Rain","moderate rain",26.43,26.43,26.43,26.43,1007,1.03,89,124.8455,1.487,2025-01-27 08:14:00.16532
