"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Pontianak","Clouds","overcast clouds",25.26,25.26,25.26,26.35,96,109.3333,-0.0333,2024-04-29 15:16:33.179932
