"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Tebing Tinggi","Clouds","broken clouds",27.08,27.08,27.08,31.19,1009,1.42,92,99.1623,3.3274,2025-04-29 14:10:15.017004
