"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Gorontalo","Rain","moderate rain",24.6,24.6,24.6,25.67,98,123.0595,0.5412,2024-05-26 12:26:13.360048
