"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Bandung","Clouds","overcast clouds",21.07,21.07,21.07,21.63,1009,1.05,92,107.6186,-6.9039,2024-11-15 20:09:41.301043
