"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Pontianak","Clouds","few clouds",24.99,24.99,24.99,26,1013,1.54,94,109.3333,-0.0333,2024-10-20 00:42:07.032737
