"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Sidoarjo","Rain","light rain",31.98,31.7,31.98,38.95,66,112.7183,-7.4478,2024-01-23 06:20:00.703722
