"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Semarang","Thunderstorm","thunderstorm",30.96,30.96,30.96,37.96,1007,4.63,74,110.4203,-6.9932,2025-03-06 10:09:55.764847
