"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Depok","Clouds","few clouds",31.61,29.55,31.69,33.66,1014,1.66,50,106.8186,-6.4,2024-10-21 00:40:13.541451
