"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Kendari","Clouds","overcast clouds",28.11,28.11,28.11,30.88,1008,2.04,70,122.4989,-3.945,2026-01-19 00:54:43.368067
