"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Surabaya","Clouds","few clouds",25.97,25.97,25.97,25.97,1008,3.6,89,112.7508,-7.2492,2025-02-10 20:08:35.790152
