"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Tangerang","Haze","haze",24.95,24.94,25.04,25.8,1009,1.03,88,106.63,-6.1781,2024-11-05 22:08:37.446042
