"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Manado","Ash","volcanic ash",28.43,28.43,28.43,33.75,83,124.8455,1.487,2024-04-30 09:16:37.946791
"2","ID","Manado","Rain","light rain",28.43,28.43,28.43,33.75,83,124.8455,1.487,2024-04-30 09:16:37.946791
