"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Sorong","Clouds","overcast clouds",27.17,27.17,27.17,30.55,84,131.25,-0.8833,2024-05-03 15:16:46.328371
