"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Pekanbaru","Rain","moderate rain",29.18,29.18,29.18,36.18,89,101.45,0.5333,2024-05-21 12:28:13.441504
