"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Sidoarjo","Thunderstorm","thunderstorm with light rain",23.98,23.98,23.98,25.04,100,112.7183,-7.4478,2024-01-17 12:28:58.059948
"2","ID","Sidoarjo","Rain","light rain",23.98,23.98,23.98,25.04,100,112.7183,-7.4478,2024-01-17 12:28:58.059948
