"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Tasikmalaya","Clouds","overcast clouds",22.07,22.07,22.07,22.87,97,108.2207,-7.3274,2024-05-15 21:15:56.718131
