"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Cirebon","Clouds","scattered clouds",31.54,31.54,31.54,36.59,62,108.557,-6.7063,2024-05-17 06:20:46.38409
