"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Jayapura","Clouds","overcast clouds",31.66,31.66,31.66,38.66,82,140.7,-2.5333,2024-05-11 03:17:01.182923
