"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Balikpapan","Rain","light rain",25.39,25.39,25.39,26.31,1009,1.42,89,116.8289,-1.2675,2025-04-28 12:16:51.684792
