"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","PH","Solo","Clouds","broken clouds",27.37,27.37,27.37,30.7,1010,4.52,81,120.9012,13.7469,2025-06-14 22:08:29.804471
