"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Banjarmasin","Clouds","broken clouds",30.08,30.08,30.08,33.83,1011,1.03,64,114.591,-3.3244,2025-04-26 02:56:26.768098
