"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Medan","Clouds","overcast clouds",23.3,23.3,23.3,24.09,1008,1.24,92,98.6667,3.5833,2025-05-13 22:10:46.422183
