"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Pekanbaru","Thunderstorm","thunderstorm with light rain",24.18,24.18,24.18,25.26,1011,2.06,100,101.45,0.5333,2025-02-17 22:08:13.663237
"2","ID","Pekanbaru","Rain","light rain",24.18,24.18,24.18,25.26,1011,2.06,100,101.45,0.5333,2025-02-17 22:08:13.663237
