"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Denpasar","Clouds","scattered clouds",29.81,29.81,29.81,35.54,1008,5.14,74,115.2167,-8.65,2026-02-09 06:52:59.774379
