"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Kupang","Clouds","overcast clouds",24.57,24.57,24.57,25.25,1012,6.07,83,123.5833,-10.1667,2024-07-08 22:08:24.640181
