"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Palembang","Clouds","broken clouds",23.16,23.16,23.16,24.09,1011,1.44,98,104.7458,-2.9167,2026-06-19 20:58:58.127487
