"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Ambon City","Clouds","scattered clouds",28.82,28.08,28.82,35.82,1006,1.54,95,128.1814,-3.6954,2025-10-20 10:13:21.495384
