"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1","ID","Probolinggo","Clouds","broken clouds",26.87,26.87,26.87,30.27,1009,4.24,89,113.2159,-7.7543,2025-06-10 18:13:50.558236
