"","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1","ID","Kupang","Clouds","scattered clouds",34.32,34.32,34.32,40.98,55,123.5833,-10.1667,2024-05-18 06:19:04.873773
