"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","broken clouds",31.73,31.73,31.73,37.65,1009,1.67,64,117.15,-0.5,"2025-05-19 03:14:12.687715"
"2",1,"ID","Balikpapan","Clouds","scattered clouds",29.55,29.55,29.55,36.55,1009,1.54,84,116.8289,-1.2675,"2025-05-19 03:14:13.129511"
"3",1,"ID","Bandar Lampung","Clouds","broken clouds",30.39,30.39,30.39,35.74,1010,1.96,69,105.258,-5.4254,"2025-05-19 03:14:13.604561"
"4",1,"ID","Metro","Clouds","broken clouds",29.95,29.95,29.95,35.4,1010,1.97,72,105.3067,-5.1131,"2025-05-19 03:14:14.499047"
"5",1,"ID","Pringsewu","Clouds","broken clouds",30.84,30.84,30.84,35.25,1010,1.41,63,104.9744,-5.3582,"2025-05-19 03:14:15.010066"
"6",1,"ID","Palembang","Clouds","scattered clouds",27.05,27.05,27.05,30.77,1011,1.54,89,104.7458,-2.9167,"2025-05-19 03:14:15.414759"
"7",1,"ID","Surabaya","Clouds","few clouds",29.97,29.97,29.97,36.97,1011,1.03,84,112.7508,-7.2492,"2025-05-19 03:14:15.82142"
"8",1,"ID","Gresik","Clouds","overcast clouds",29.95,29.95,29.95,35.91,1011,0.49,74,112.6561,-7.1539,"2025-05-19 03:14:16.152186"
"9",1,"ID","Sidoarjo","Clouds","few clouds",29.98,29.98,29.98,36.98,1010,1.03,84,112.7183,-7.4478,"2025-05-19 03:14:16.625132"
"10",1,"ID","Malang","Clouds","broken clouds",31.42,31.42,31.42,38.42,1011,1.13,98,112.6304,-7.9797,"2025-05-19 03:14:17.013202"
"11",1,"ID","Probolinggo","Clouds","overcast clouds",32.37,32.37,32.37,39.37,1010,2.88,79,113.2159,-7.7543,"2025-05-19 03:14:17.443491"
"12",1,"ID","Semarang","Clouds","overcast clouds",31.42,31.42,31.42,36.88,1009,1.34,64,110.4203,-6.9932,"2025-05-19 03:14:17.977039"
"13",1,"PH","Solo","Clouds","broken clouds",31.12,31.12,31.12,36.73,1009,8.65,66,120.9012,13.7469,"2025-05-19 03:14:18.433536"
"14",1,"ID","Yogyakarta","Clouds","overcast clouds",30.74,30.74,30.74,34.07,1011,2.53,59,110.3608,-7.7828,"2025-05-19 03:14:18.890793"
"15",1,"ID","Medan","Clouds","scattered clouds",30.02,30.02,30.02,37.02,1009,2.57,79,98.6667,3.5833,"2025-05-19 03:14:19.294639"
"16",1,"ID","Tebing Tinggi","Clouds","overcast clouds",27.59,27.59,27.59,30.97,1010,1.08,79,99.1623,3.3274,"2025-05-19 03:14:19.74948"
"17",1,"ID","Makassar","Clouds","few clouds",32.03,32.03,32.03,37.76,1010,1.54,62,119.4221,-5.14,"2025-05-19 03:14:20.222496"
"18",1,"ID","Jakarta","Clouds","scattered clouds",30.05,29.94,30.96,34.22,1011,1.54,66,106.8451,-6.2146,"2025-05-19 03:14:20.565413"
"19",1,"ID","Tangerang","Clouds","few clouds",30.95,29.94,30.95,36.31,1010,2.06,66,106.63,-6.1781,"2025-05-19 03:14:21.022541"
"20",1,"ID","Tangerang Selatan","Clouds","few clouds",30.66,29.77,30.79,35.62,1011,2.06,66,106.7085,-6.2955,"2025-05-19 03:14:21.364356"
"21",1,"ID","Bogor","Clouds","scattered clouds",32.03,32.03,32.03,39.03,1011,0.35,71,106.7892,-6.5944,"2025-05-19 03:14:21.636289"
"22",1,"ID","Depok","Clouds","scattered clouds",29.55,29.55,33.13,33.13,1010,1.54,66,106.8186,-6.4,"2025-05-19 03:14:22.002051"
"23",1,"ID","Bekasi","Clouds","scattered clouds",30.02,30.02,30.02,34.15,1010,1.54,66,106.9896,-6.2349,"2025-05-19 03:14:22.330189"
"24",1,"ID","Manado","Clouds","scattered clouds",30.43,30.43,30.43,37.21,1011,1.54,74,124.8455,1.487,"2025-05-19 03:14:22.722747"
"25",1,"ID","Jayapura","Clouds","broken clouds",31.66,31.66,31.66,38.66,1008,2.61,72,140.7,-2.5333,"2025-05-19 03:14:23.188885"
"26",1,"ID","Bandung","Clouds","scattered clouds",27.09,26.55,28.88,29.84,1011,1.36,79,107.6186,-6.9039,"2025-05-19 03:14:23.680761"
"27",1,"ID","Pontianak","Clouds","scattered clouds",29.99,29.99,29.99,36.99,1010,5.14,79,109.3333,-0.0333,"2025-05-19 03:14:24.222769"
"28",1,"ID","Ambon City","Rain","heavy intensity rain",28.46,26.08,28.82,35.46,1010,2.06,100,128.1814,-3.6954,"2025-05-19 03:14:24.508947"
"29",1,"ID","Bima","Clouds","overcast clouds",30.05,30.05,30.05,34.68,1011,1.69,68,118.7167,-8.4667,"2025-05-19 03:14:24.959716"
"30",1,"ID","Banjarmasin","Clouds","few clouds",31.08,31.08,31.08,37.51,1009,1.77,69,114.591,-3.3244,"2025-05-19 03:14:25.367883"
"31",1,"ID","Palu","Clouds","broken clouds",32,32,32,39,1010,1.29,67,119.8707,-0.8917,"2025-05-19 03:14:25.718644"
"32",1,"ID","Kendari","Rain","moderate rain",27.02,27.02,27.02,30.58,1010,1.05,88,122.4989,-3.945,"2025-05-19 03:14:25.988178"
"33",1,"ID","Gorontalo","Clouds","broken clouds",30.44,30.44,30.44,36.4,1009,2.32,71,123.0595,0.5412,"2025-05-19 03:14:26.41173"
"34",1,"ID","Bitung","Clouds","overcast clouds",29.22,29.22,29.22,33.62,1010,1.82,72,125.1824,1.4451,"2025-05-19 03:14:26.823071"
"35",1,"ID","Banda Aceh","Clouds","overcast clouds",28.89,28.89,28.89,33.04,1010,2.66,73,95.3222,5.5577,"2025-05-19 03:14:27.10342"
"36",1,"ID","Pekanbaru","Clouds","broken clouds",26.18,26.18,26.18,26.18,1009,0,89,101.45,0.5333,"2025-05-19 03:14:27.452546"
"37",1,"ID","Padang","Clouds","few clouds",31.03,31.03,31.03,35.68,1011,1.67,63,100.3543,-0.9492,"2025-05-19 03:14:27.733389"
"38",1,"ID","Kupang","Clouds","scattered clouds",30.32,30.32,30.32,34.82,1011,9.77,66,123.5833,-10.1667,"2025-05-19 03:14:28.277629"
"39",1,"ID","Sorong","Clouds","broken clouds",29.36,29.36,29.36,33.74,1008,2.5,71,131.25,-0.8833,"2025-05-19 03:14:28.706832"
"40",1,"ID","Denpasar","Clouds","scattered clouds",29.81,29.81,29.81,36.81,1011,7.72,79,115.2167,-8.65,"2025-05-19 03:14:29.166873"
"41",1,"ID","Cirebon","Clouds","scattered clouds",32.58,32.58,32.58,39.58,1010,1.05,68,108.557,-6.7063,"2025-05-19 03:14:29.707662"
"42",1,"ID","Tasikmalaya","Clouds","scattered clouds",30.69,30.69,30.69,37.69,1012,1.7,74,108.2207,-7.3274,"2025-05-19 03:14:30.192289"
"43",1,"ID","Samarinda","Clouds","broken clouds",30.98,30.98,30.98,37.55,1008,1.59,70,117.15,-0.5,"2025-05-19 04:18:19.965604"
"44",1,"ID","Balikpapan","Clouds","few clouds",30.55,30.55,30.55,37.55,1008,1.03,79,116.8289,-1.2675,"2025-05-19 04:18:20.369999"
"45",1,"ID","Bandar Lampung","Clouds","broken clouds",31.56,31.56,31.56,37.53,1009,2.19,65,105.258,-5.4254,"2025-05-19 04:18:20.617614"
"46",1,"ID","Metro","Clouds","broken clouds",31.12,31.12,31.12,37.02,1009,1.44,67,105.3067,-5.1131,"2025-05-19 04:18:21.09111"
"47",1,"ID","Pringsewu","Clouds","broken clouds",32.42,32.42,32.42,36.82,1010,0.9,56,104.9744,-5.3582,"2025-05-19 04:18:21.445631"
"48",1,"ID","Palembang","Clouds","scattered clouds",27.05,27.05,27.05,30.77,1010,1.03,89,104.7458,-2.9167,"2025-05-19 04:18:21.882301"
"49",1,"ID","Surabaya","Clouds","few clouds",31.97,31.97,31.97,38.97,1011,3.09,70,112.7508,-7.2492,"2025-05-19 04:18:22.274456"
"50",1,"ID","Gresik","Clouds","overcast clouds",31.95,31.95,31.95,38.95,1011,0.38,71,112.6561,-7.1539,"2025-05-19 04:18:22.795147"
"51",1,"ID","Sidoarjo","Clouds","few clouds",31.98,31.98,31.98,38.98,1010,3.09,70,112.7183,-7.4478,"2025-05-19 04:18:23.212099"
"52",1,"ID","Malang","Clouds","broken clouds",31.91,31.91,31.91,38.91,1011,1.56,98,112.6304,-7.9797,"2025-05-19 04:18:23.748203"
"53",1,"ID","Probolinggo","Clouds","overcast clouds",32.96,32.96,32.96,39.96,1009,2.43,77,113.2159,-7.7543,"2025-05-19 04:18:24.115127"
