"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","broken clouds",27.53,27.53,27.53,32.73,1008,1.28,93,117.15,-0.5,"2024-06-28 08:09:58.375628"
"2",1,"ID","Balikpapan","Rain","light rain",30.55,30.55,30.55,36.42,1008,1.03,70,116.8289,-1.2675,"2024-06-28 08:09:58.707164"
"3",1,"ID","Bandar Lampung","Clouds","broken clouds",28.82,28.82,28.82,34.04,1008,1.45,79,105.258,-5.4254,"2024-06-28 08:09:59.240824"
"4",1,"ID","Metro","Clouds","overcast clouds",29.78,29.78,29.78,34.74,1008,2.72,71,105.3067,-5.1131,"2024-06-28 08:09:59.64477"
"5",1,"ID","Pringsewu","Rain","light rain",27.75,27.75,27.75,32.81,1008,1.41,89,104.9744,-5.3582,"2024-06-28 08:10:00.157592"
"6",1,"ID","Palembang","Clouds","scattered clouds",33.05,33.05,33.05,38.94,1007,1.54,58,104.7458,-2.9167,"2024-06-28 08:10:00.473196"
"7",1,"ID","Surabaya","Clouds","few clouds",30.97,30.97,30.97,36.36,1008,5.14,66,112.7508,-7.2492,"2024-06-28 08:10:00.926654"
"8",1,"ID","Gresik","Clouds","few clouds",30.95,30.95,30.95,34.5,1008,3.04,59,112.6561,-7.1539,"2024-06-28 08:10:01.355872"
"9",1,"ID","Sidoarjo","Clouds","few clouds",30.98,30.98,30.98,36.39,1008,5.14,66,112.7183,-7.4478,"2024-06-28 08:10:01.624216"
"10",1,"ID","Malang","Clouds","broken clouds",26.9,26.9,26.9,29.61,1010,1.17,81,112.6304,-7.9797,"2024-06-28 08:10:02.065766"
"11",1,"ID","Probolinggo","Clear","clear sky",30.22,30.22,30.22,34.13,1009,3.76,64,113.2159,-7.7543,"2024-06-28 08:10:02.395372"
"12",1,"ID","Semarang","Clouds","scattered clouds",31.96,31.96,31.96,38.96,1008,4.63,74,110.4203,-6.9932,"2024-06-28 08:10:02.711635"
"13",1,"PH","Solo","Clouds","overcast clouds",30.21,30.21,30.21,36.88,1009,8.47,75,120.9012,13.7469,"2024-06-28 08:10:03.05121"
"14",1,"ID","Yogyakarta","Clouds","broken clouds",29.94,29.94,29.94,33.97,1008,2.17,66,110.3608,-7.7828,"2024-06-28 08:10:03.386466"
"15",1,"ID","Medan","Clouds","overcast clouds",28.39,28.39,28.39,32.4,1007,1.5,76,98.6667,3.5833,"2024-06-28 08:10:03.909191"
"16",1,"ID","Tebing Tinggi","Clouds","broken clouds",30.57,30.57,30.57,35.4,1007,0.26,66,99.1623,3.3274,"2024-06-28 08:10:04.257035"
"17",1,"ID","Makassar","Clouds","few clouds",32.03,32.03,32.03,39.03,1008,5.14,66,119.4221,-5.14,"2024-06-28 08:10:04.641062"
"18",1,"ID","Jakarta","Rain","moderate rain",30.04,28.38,33.62,35.38,1008,3.55,71,106.8451,-6.2146,"2024-06-28 08:10:05.077069"
"19",1,"ID","Tangerang","Clouds","few clouds",30.48,28.37,33.61,35.45,1008,6.17,67,106.63,-6.1781,"2024-06-28 08:10:05.538935"
"20",1,"ID","Tangerang Selatan","Rain","light rain",29.8,28.21,33.45,33.25,1008,6.17,64,106.7085,-6.2955,"2024-06-28 08:10:06.076047"
"21",1,"ID","Bogor","Clouds","broken clouds",32.03,26.92,32.16,38.41,1009,2.84,64,106.7892,-6.5944,"2024-06-28 08:10:06.445967"
"22",1,"ID","Depok","Clouds","broken clouds",31.2,27.88,33.12,35.54,1008,4.09,61,106.8186,-6.4,"2024-06-28 08:10:06.811897"
"23",1,"ID","Bekasi","Clouds","overcast clouds",30.1,28.35,33.59,35.28,1008,2.88,70,106.9896,-6.2349,"2024-06-28 08:10:07.288607"
"24",1,"ID","Manado","Clouds","scattered clouds",27.43,27.43,27.43,31.86,1010,0.51,89,124.8455,1.487,"2024-06-28 08:10:07.695451"
"25",1,"ID","Jayapura","Clouds","scattered clouds",29.66,29.66,29.66,36.66,1009,2.25,86,140.7,-2.5333,"2024-06-28 08:10:08.107712"
"26",1,"ID","Bandung","Clouds","broken clouds",26,26,26,26,1010,1.64,74,107.6186,-6.9039,"2024-06-28 08:10:08.572522"
"27",1,"ID","Pontianak","Clouds","broken clouds",27.99,27.99,27.99,34.43,1007,6.17,94,109.3333,-0.0333,"2024-06-28 08:10:09.150026"
"28",1,"ID","Ambon City","Rain","moderate rain",25.08,25.08,25.08,26.1,1010,2.06,94,128.1814,-3.6954,"2024-06-28 08:10:09.711391"
"29",1,"ID","Bima","Clouds","overcast clouds",28.95,28.95,28.95,33.37,1010,0.92,74,118.7167,-8.4667,"2024-06-28 08:10:10.057499"
"30",1,"ID","Banjarmasin","Rain","light rain",29.08,29.08,29.08,35.19,1008,2.07,81,114.591,-3.3244,"2024-06-28 08:10:10.546494"
"31",1,"ID","Palu","Clouds","broken clouds",29.54,29.54,29.54,36.29,1010,1.51,80,119.8707,-0.8917,"2024-06-28 08:10:11.003424"
"32",1,"ID","Kendari","Clouds","scattered clouds",29.15,29.15,29.15,32.31,1009,3.13,66,122.4989,-3.945,"2024-06-28 08:10:11.293287"
"33",1,"ID","Gorontalo","Clouds","overcast clouds",25.72,25.72,25.72,26.8,1010,0.52,94,123.0595,0.5412,"2024-06-28 08:10:11.776069"
"34",1,"ID","Bitung","Rain","light rain",27.47,27.47,27.47,31.71,1009,3.81,87,125.1824,1.4451,"2024-06-28 08:10:12.327137"
"35",1,"ID","Banda Aceh","Clouds","scattered clouds",30.84,30.84,30.84,35,1007,3.68,62,95.3222,5.5577,"2024-06-28 08:10:12.590652"
"36",1,"ID","Pekanbaru","Clouds","scattered clouds",32.18,32.18,32.18,36.89,1007,2.57,58,101.45,0.5333,"2024-06-28 08:10:13.041836"
"37",1,"ID","Padang","Clouds","overcast clouds",32.03,32.03,32.03,39.03,1009,0.97,84,100.3543,-0.9492,"2024-06-28 08:10:13.554581"
"38",1,"ID","Kupang","Clouds","few clouds",34.32,34.32,34.32,41.32,1010,3.6,59,123.5833,-10.1667,"2024-06-28 08:10:13.905173"
"39",1,"ID","Sorong","Clouds","overcast clouds",25.36,25.36,25.36,26.28,1009,1.8,89,131.25,-0.8833,"2024-06-28 08:10:14.406173"
"40",1,"ID","Denpasar","Clouds","few clouds",29.81,29.81,29.81,36.81,1010,6.17,79,115.2167,-8.65,"2024-06-28 08:10:14.836892"
"41",1,"ID","Cirebon","Clouds","scattered clouds",29.74,29.74,29.74,34.41,1008,3.23,70,108.557,-6.7063,"2024-06-28 08:10:15.211418"
"42",1,"ID","Tasikmalaya","Clouds","scattered clouds",27.73,27.73,27.73,31.03,1009,1.87,77,108.2207,-7.3274,"2024-06-28 08:10:15.68228"
"43",1,"ID","Samarinda","Clouds","broken clouds",25.31,25.31,25.31,26.38,1009,1.01,95,117.15,-0.5,"2024-06-28 10:07:37.39886"
"44",1,"ID","Balikpapan","Clouds","scattered clouds",27.55,27.55,27.55,32.94,1009,1.03,94,116.8289,-1.2675,"2024-06-28 10:07:37.690635"
"45",1,"ID","Bandar Lampung","Clouds","broken clouds",28,28,28,32.57,1008,0.84,83,105.258,-5.4254,"2024-06-28 10:07:37.98054"
"46",1,"ID","Metro","Clouds","overcast clouds",29.1,29.1,29.1,33.94,1008,2.02,75,105.3067,-5.1131,"2024-06-28 10:07:38.32171"
"47",1,"ID","Pringsewu","Clouds","overcast clouds",27.62,27.62,27.62,32.42,1008,0.64,89,104.9744,-5.3582,"2024-06-28 10:07:38.692593"
"48",1,"ID","Palembang","Rain","heavy intensity rain",32.05,32.05,32.05,39.05,1007,4.63,66,104.7458,-2.9167,"2024-06-28 10:07:38.979188"
"49",1,"ID","Surabaya","Clouds","few clouds",28.97,28.97,28.97,35.55,1009,3.09,84,112.7508,-7.2492,"2024-06-28 10:07:39.328073"
"50",1,"ID","Gresik","Clouds","few clouds",28.95,28.95,28.95,32.8,1009,3.02,71,112.6561,-7.1539,"2024-06-28 10:07:39.835815"
"51",1,"ID","Sidoarjo","Clouds","few clouds",28.98,28.98,28.98,35.58,1009,3.09,84,112.7183,-7.4478,"2024-06-28 10:07:40.357946"
"52",1,"ID","Malang","Clouds","broken clouds",25.22,25.22,25.22,26.07,1011,0.52,87,112.6304,-7.9797,"2024-06-28 10:07:40.759655"
"53",1,"ID","Probolinggo","Clear","clear sky",28.4,28.4,28.4,31.93,1010,2.79,73,113.2159,-7.7543,"2024-06-28 10:07:41.08123"
"54",1,"ID","Semarang","Clouds","few clouds",30.96,30.96,30.96,37.96,1009,3.6,79,110.4203,-6.9932,"2024-06-28 10:07:41.459559"
"55",1,"PH","Solo","Clouds","overcast clouds",29.61,29.61,29.61,36.49,1009,7.37,80,120.9012,13.7469,"2024-06-28 10:07:41.714855"
