"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"44",1,"ID","Balikpapan","Clouds","few clouds",28.55,28.55,28.55,35.32,89,116.8289,-1.2675,"2024-05-21 12:28:00.705071"
"45",1,"ID","Bandar Lampung","Clouds","overcast clouds",24.88,24.88,24.88,25.88,94,105.258,-5.4254,"2024-05-21 12:28:01.016277"
"46",1,"ID","Metro","Clouds","overcast clouds",25.99,25.99,25.99,25.99,88,105.3067,-5.1131,"2024-05-21 12:28:01.348052"
"47",1,"ID","Pringsewu","Clouds","overcast clouds",24.94,24.94,24.94,25.97,95,104.9744,-5.3582,"2024-05-21 12:28:01.661468"
"48",1,"ID","Palembang","Clouds","few clouds",29.05,29.05,29.05,35.79,84,104.7458,-2.9167,"2024-05-21 12:28:01.909762"
"49",1,"ID","Surabaya","Clouds","few clouds",28.97,28.97,28.97,34.44,79,112.7508,-7.2492,"2024-05-21 12:28:02.437931"
"50",1,"ID","Gresik","Clouds","scattered clouds",28.95,28.95,28.95,33.18,73,112.6561,-7.1539,"2024-05-21 12:28:02.888458"
"51",1,"ID","Sidoarjo","Clouds","few clouds",28.98,28.98,28.98,34.47,79,112.7183,-7.4478,"2024-05-21 12:28:03.324469"
"52",1,"ID","Malang","Clouds","broken clouds",22.66,22.66,22.66,23.51,97,112.6304,-7.9797,"2024-05-21 12:28:03.850227"
"53",1,"ID","Probolinggo","Clouds","scattered clouds",26.02,26.02,26.02,26.02,82,113.2159,-7.7543,"2024-05-21 12:28:04.17729"
"54",1,"ID","Semarang","Clouds","scattered clouds",29.96,29.96,29.96,36.96,79,110.4203,-6.9932,"2024-05-21 12:28:04.572185"
"55",1,"PH","Solo","Clouds","overcast clouds",29.9,29.9,29.9,35.77,74,120.9012,13.7469,"2024-05-21 12:28:05.045614"
"56",1,"ID","Yogyakarta","Clouds","overcast clouds",24.13,24.13,24.13,24.9,88,110.3608,-7.7828,"2024-05-21 12:28:05.392602"
"57",1,"ID","Medan","Clouds","few clouds",27.79,27.79,28.02,32.77,88,98.6667,3.5833,"2024-05-21 12:28:05.874313"
"58",1,"ID","Tebing Tinggi","Clouds","overcast clouds",25.75,25.75,25.75,26.86,95,99.1623,3.3274,"2024-05-21 12:28:06.142548"
"59",1,"ID","Makassar","Clouds","few clouds",27.03,27.03,27.03,30.1,83,119.4221,-5.14,"2024-05-21 12:28:06.40124"
"60",1,"ID","Jakarta","Clouds","few clouds",30.43,29.94,31.16,36.11,70,106.8451,-6.2146,"2024-05-21 12:28:06.647421"
"61",1,"ID","Tangerang","Clouds","scattered clouds",30.17,29.94,31.15,35.97,72,106.63,-6.1781,"2024-05-21 12:28:07.152425"
"62",1,"ID","Tangerang Selatan","Clouds","scattered clouds",30.98,29.77,30.99,36.39,66,106.7085,-6.2955,"2024-05-21 12:28:07.649316"
"63",1,"ID","Bogor","Clouds","overcast clouds",28.59,28.59,29.7,35.59,90,106.7892,-6.5944,"2024-05-21 12:28:08.052763"
"64",1,"ID","Depok","Clouds","few clouds",30.04,29.45,30.66,35.14,70,106.8186,-6.4,"2024-05-21 12:28:08.358546"
"65",1,"ID","Bekasi","Clouds","few clouds",30.19,29.92,31.13,36.55,74,106.9896,-6.2349,"2024-05-21 12:28:08.760729"
"66",1,"ID","Manado","Clouds","few clouds",26.43,26.43,26.43,26.43,94,124.8455,1.487,"2024-05-21 12:28:09.051095"
"67",1,"ID","Jayapura","Clouds","overcast clouds",27.66,27.66,27.66,33.15,93,140.7,-2.5333,"2024-05-21 12:28:09.354694"
"68",1,"ID","Bandung","Clouds","overcast clouds",23.23,23.23,24.32,23.88,87,107.6186,-6.9039,"2024-05-21 12:28:09.702564"
"69",1,"ID","Pontianak","Clouds","scattered clouds",27.77,27.77,27.99,34.71,100,109.3333,-0.0333,"2024-05-21 12:28:10.228599"
"70",1,"ID","Ambon City","Clouds","scattered clouds",27.08,27.08,27.08,30.85,89,128.1814,-3.6954,"2024-05-21 12:28:10.597069"
"71",1,"ID","Bima","Clouds","broken clouds",23.94,23.94,23.94,24.9,96,118.7167,-8.4667,"2024-05-21 12:28:11.052228"
"72",1,"ID","Banjarmasin","Clouds","broken clouds",29.08,29.08,29.08,36.08,94,114.591,-3.3244,"2024-05-21 12:28:11.342876"
"73",1,"ID","Palu","Clouds","scattered clouds",25.61,25.61,25.61,26.79,98,119.8707,-0.8917,"2024-05-21 12:28:11.65812"
"74",1,"ID","Kendari","Clouds","broken clouds",24.69,24.69,24.69,25.67,94,122.4989,-3.945,"2024-05-21 12:28:12.125892"
"75",1,"ID","Gorontalo","Clouds","broken clouds",25.31,25.31,25.31,26.35,94,123.0595,0.5412,"2024-05-21 12:28:12.439228"
"76",1,"ID","Bitung","Clouds","broken clouds",26.47,26.47,26.47,26.47,88,125.1824,1.4451,"2024-05-21 12:28:12.891562"
"77",1,"ID","Banda Aceh","Rain","moderate rain",28.23,28.23,28.23,31.71,74,95.3222,5.5577,"2024-05-21 12:28:13.155537"
"78",1,"ID","Pekanbaru","Rain","moderate rain",29.18,29.18,29.18,36.18,89,101.45,0.5333,"2024-05-21 12:28:13.441504"
"79",1,"ID","Padang","Rain","light rain",28.03,28.03,28.03,34.39,93,100.3543,-0.9492,"2024-05-21 12:28:13.904772"
"80",1,"ID","Kupang","Clouds","few clouds",28.32,28.32,28.32,32.57,78,123.5833,-10.1667,"2024-05-21 12:28:14.346008"
"81",1,"ID","Sorong","Clouds","overcast clouds",27.03,27.03,27.03,30.5,87,131.25,-0.8833,"2024-05-21 12:28:14.87513"
"82",1,"ID","Denpasar","Clouds","few clouds",27.62,27.62,27.81,31.57,83,115.2167,-8.65,"2024-05-21 12:28:15.146176"
"83",1,"ID","Cirebon","Clouds","overcast clouds",28.45,28.45,28.45,32.55,76,108.557,-6.7063,"2024-05-21 12:28:15.514095"
"84",1,"ID","Tasikmalaya","Clouds","overcast clouds",23,23,23,23.86,96,108.2207,-7.3274,"2024-05-21 12:28:15.975546"
