"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","overcast clouds",33.26,33.26,33.26,39.1,57,117.15,-0.5,"2024-05-07 06:20:08.774597"
"2",1,"ID","Balikpapan","Clouds","few clouds",30.55,30.55,30.55,37.55,74,116.8289,-1.2675,"2024-05-07 06:20:09.411076"
"3",1,"ID","Bandar Lampung","Clouds","scattered clouds",31.04,31.04,31.04,37.71,70,105.258,-5.4254,"2024-05-07 06:20:10.146429"
"4",1,"ID","Metro","Clouds","scattered clouds",30.96,30.96,30.96,35.79,64,105.3067,-5.1131,"2024-05-07 06:20:10.78792"
"5",1,"ID","Pringsewu","Clouds","scattered clouds",31.42,31.42,31.42,37.18,65,104.9744,-5.3582,"2024-05-07 06:20:11.300735"
"6",1,"ID","Palembang","Clouds","broken clouds",32.05,32.05,32.05,39.05,70,104.7458,-2.9167,"2024-05-07 06:20:11.902114"
"7",1,"ID","Surabaya","Clouds","few clouds",31.97,31.97,31.97,37.62,62,112.7508,-7.2492,"2024-05-07 06:20:12.618827"
"8",1,"ID","Gresik","Clouds","scattered clouds",31.95,31.95,31.95,34.51,51,112.6561,-7.1539,"2024-05-07 06:20:13.214909"
"9",1,"ID","Sidoarjo","Clouds","few clouds",31.98,31.98,31.98,37.64,62,112.7183,-7.4478,"2024-05-07 06:20:13.7169"
"10",1,"ID","Malang","Clear","clear sky",31.47,31.47,31.47,32.79,47,112.6304,-7.9797,"2024-05-07 06:20:14.225934"
"11",1,"ID","Probolinggo","Clouds","few clouds",31.28,31.28,31.28,34.68,57,113.2159,-7.7543,"2024-05-07 06:20:14.623271"
"12",1,"ID","Semarang","Clouds","few clouds",33.96,33.96,33.96,37.03,46,110.4203,-6.9932,"2024-05-07 06:20:15.328702"
"13",1,"PH","Solo","Clear","clear sky",31.27,31.27,31.27,35.96,62,120.9012,13.7469,"2024-05-07 06:20:15.828157"
"14",1,"ID","Yogyakarta","Clouds","scattered clouds",31.27,31.27,31.27,34.42,56,110.3608,-7.7828,"2024-05-07 06:20:16.353941"
"15",1,"ID","Medan","Rain","light rain",31.02,31.02,31.02,38.02,74,98.6667,3.5833,"2024-05-07 06:20:17.079598"
"16",1,"ID","Tebing Tinggi","Clouds","overcast clouds",27.63,27.63,27.63,32.6,90,99.1623,3.3274,"2024-05-07 06:20:17.543031"
"17",1,"ID","Makassar","Clouds","few clouds",32.03,32.03,32.03,39.03,74,119.4221,-5.14,"2024-05-07 06:20:18.288928"
"18",1,"ID","Jakarta","Clouds","scattered clouds",34.05,33.96,34.05,37.21,46,106.8451,-6.2146,"2024-05-07 06:20:18.883"
"19",1,"ID","Tangerang","Clouds","few clouds",33.95,33.95,34.04,38.97,52,106.63,-6.1781,"2024-05-07 06:20:19.583932"
