"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"44",1,"ID","Balikpapan","Clouds","few clouds",30.55,30.55,30.55,37.55,79,116.8289,-1.2675,"2024-05-21 06:20:55.666398"
"45",1,"ID","Bandar Lampung","Clouds","broken clouds",28.71,28.71,28.71,34.56,83,105.258,-5.4254,"2024-05-21 06:20:55.960287"
"46",1,"ID","Metro","Clouds","broken clouds",30.4,30.4,30.4,35.77,69,105.3067,-5.1131,"2024-05-21 06:20:56.26035"
"47",1,"ID","Pringsewu","Clouds","overcast clouds",29.2,29.2,29.2,35.3,80,104.9744,-5.3582,"2024-05-21 06:20:56.705124"
"48",1,"ID","Palembang","Clouds","broken clouds",32.05,32.05,32.05,39.05,70,104.7458,-2.9167,"2024-05-21 06:20:57.090393"
"49",1,"ID","Surabaya","Clouds","few clouds",31.97,31.97,31.97,38.92,66,112.7508,-7.2492,"2024-05-21 06:20:57.356105"
"50",1,"ID","Gresik","Clouds","broken clouds",31.95,31.95,31.95,34.51,51,112.6561,-7.1539,"2024-05-21 06:20:57.644105"
"51",1,"ID","Sidoarjo","Clouds","few clouds",31.98,31.98,31.98,38.95,66,112.7183,-7.4478,"2024-05-21 06:20:57.929728"
"52",1,"ID","Malang","Clouds","scattered clouds",31.16,31.16,31.16,32.68,49,112.6304,-7.9797,"2024-05-21 06:20:58.457381"
"53",1,"ID","Probolinggo","Clouds","overcast clouds",30.76,30.76,30.76,34.58,61,113.2159,-7.7543,"2024-05-21 06:20:58.769375"
"54",1,"ID","Semarang","Clouds","few clouds",33.96,33.96,33.96,37.97,49,110.4203,-6.9932,"2024-05-21 06:20:59.255068"
"55",1,"PH","Solo","Clouds","broken clouds",30.95,30.95,30.95,36.88,68,120.9012,13.7469,"2024-05-21 06:20:59.757766"
"56",1,"ID","Yogyakarta","Clouds","scattered clouds",30.86,30.86,30.86,34.08,58,110.3608,-7.7828,"2024-05-21 06:21:00.1595"
"57",1,"ID","Medan","Rain","moderate rain",27.87,27.79,32.83,33.01,88,98.6667,3.5833,"2024-05-21 06:21:00.587651"
"58",1,"ID","Tebing Tinggi","Rain","light rain",30.04,30.04,30.04,37.04,78,99.1623,3.3274,"2024-05-21 06:21:01.077102"
"59",1,"ID","Makassar","Clouds","few clouds",33.03,33.03,33.03,40.03,62,119.4221,-5.14,"2024-05-21 06:21:01.544831"
"60",1,"ID","Jakarta","Haze","haze",33.05,33.05,33.96,37.93,55,106.8451,-6.2146,"2024-05-21 06:21:01.77507"
"61",1,"ID","Tangerang","Clouds","few clouds",33.95,33.04,33.95,38.97,52,106.63,-6.1781,"2024-05-21 06:21:02.009576"
"62",1,"ID","Tangerang Selatan","Clouds","few clouds",33.79,32.88,33.79,38.61,52,106.7085,-6.2955,"2024-05-21 06:21:02.394673"
"63",1,"ID","Bogor","Clouds","broken clouds",31.59,31.59,31.59,38.59,70,106.7892,-6.5944,"2024-05-21 06:21:02.886533"
"64",1,"ID","Depok","Haze","haze",32.55,32.55,33.47,36.81,55,106.8186,-6.4,"2024-05-21 06:21:03.360213"
"65",1,"ID","Bekasi","Haze","haze",33.02,33.02,33.94,37.86,55,106.9896,-6.2349,"2024-05-21 06:21:03.732617"
"66",1,"ID","Manado","Clouds","scattered clouds",31.43,31.43,31.43,38.43,74,124.8455,1.487,"2024-05-21 06:21:04.239489"
"67",1,"ID","Jayapura","Clouds","overcast clouds",32.66,32.66,32.66,39.66,85,140.7,-2.5333,"2024-05-21 06:21:04.69814"
"68",1,"ID","Bandung","Clouds","broken clouds",27.68,27.68,27.68,28.99,60,107.6186,-6.9039,"2024-05-21 06:21:05.083793"
"69",1,"ID","Pontianak","Clouds","broken clouds",32.77,32.77,32.99,39.77,66,109.3333,-0.0333,"2024-05-21 06:21:05.324463"
"70",1,"ID","Ambon City","Clouds","scattered clouds",29.08,29.08,29.08,34.74,79,128.1814,-3.6954,"2024-05-21 06:21:05.728896"
"71",1,"ID","Bima","Clouds","broken clouds",30.9,30.9,30.9,35.13,62,118.7167,-8.4667,"2024-05-21 06:21:06.044845"
"72",1,"ID","Banjarmasin","Clouds","overcast clouds",30.08,30.08,30.08,34.75,68,114.591,-3.3244,"2024-05-21 06:21:06.572158"
"73",1,"ID","Palu","Clouds","overcast clouds",30.82,30.82,30.82,37.82,82,119.8707,-0.8917,"2024-05-21 06:21:06.916016"
"74",1,"ID","Kendari","Clouds","scattered clouds",28.81,28.81,28.81,34.01,79,122.4989,-3.945,"2024-05-21 06:21:07.321048"
"75",1,"ID","Gorontalo","Clouds","broken clouds",31.74,31.74,31.74,37.99,65,123.0595,0.5412,"2024-05-21 06:21:07.823468"
"76",1,"ID","Bitung","Clouds","broken clouds",31.47,31.47,31.47,38.47,73,125.1824,1.4451,"2024-05-21 06:21:08.21824"
"77",1,"ID","Banda Aceh","Rain","light rain",30.25,30.25,30.25,34.91,67,95.3222,5.5577,"2024-05-21 06:21:08.657218"
"78",1,"ID","Pekanbaru","Clouds","scattered clouds",32.18,32.18,32.18,39.18,70,101.45,0.5333,"2024-05-21 06:21:09.194705"
"79",1,"ID","Padang","Clouds","overcast clouds",31.03,31.03,31.03,38.03,79,100.3543,-0.9492,"2024-05-21 06:21:09.678149"
"80",1,"ID","Kupang","Clouds","few clouds",33.32,33.32,33.32,39.6,58,123.5833,-10.1667,"2024-05-21 06:21:10.199933"
"81",1,"ID","Sorong","Rain","heavy intensity rain",28.1,28.1,28.1,32.68,82,131.25,-0.8833,"2024-05-21 06:21:10.59837"
"82",1,"ID","Denpasar","Clouds","few clouds",28.73,28.73,28.81,33.8,79,115.2167,-8.65,"2024-05-21 06:21:11.079102"
"83",1,"ID","Cirebon","Clouds","scattered clouds",31.5,31.5,31.5,35.93,60,108.557,-6.7063,"2024-05-21 06:21:11.579703"
"84",1,"ID","Tasikmalaya","Clouds","overcast clouds",27.6,27.6,27.6,30.26,73,108.2207,-7.3274,"2024-05-21 06:21:12.06955"
