"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","overcast clouds",26.6,26.6,26.6,26.6,1008,2.07,90,117.15,-0.5,"2025-04-07 08:13:40.230079"
"2",1,"ID","Balikpapan","Clouds","few clouds",30.55,30.55,30.55,36.42,1008,3.09,70,116.8289,-1.2675,"2025-04-07 08:13:40.636071"
"3",1,"ID","Bandar Lampung","Clouds","overcast clouds",30.92,30.92,30.92,36.24,1009,2.82,66,105.258,-5.4254,"2025-04-07 08:13:41.122736"
"4",1,"ID","Metro","Clouds","overcast clouds",30.87,30.87,30.87,36.96,1008,2.5,69,105.3067,-5.1131,"2025-04-07 08:13:41.362828"
"5",1,"ID","Pringsewu","Clouds","overcast clouds",29.24,29.24,29.24,36.13,1009,1.56,83,104.9744,-5.3582,"2025-04-07 08:13:41.617895"
"6",1,"ID","Palembang","Clouds","scattered clouds",32.05,32.05,32.05,36.59,1008,1.54,58,104.7458,-2.9167,"2025-04-07 08:13:42.608818"
"7",1,"ID","Surabaya","Clouds","few clouds",33.34,30.97,33.34,40.34,1009,3.6,62,112.7508,-7.2492,"2025-04-07 08:13:42.842992"
"8",1,"ID","Gresik","Clouds","scattered clouds",33.32,30.95,33.32,40.32,1009,2.53,62,112.6561,-7.1539,"2025-04-07 08:13:43.267895"
"9",1,"ID","Sidoarjo","Clouds","few clouds",30.98,30.98,33.36,37.55,1009,3.6,70,112.7183,-7.4478,"2025-04-07 08:13:43.635623"
"10",1,"ID","Malang","Clouds","broken clouds",29.5,29.5,29.5,36.5,1010,2.16,100,112.6304,-7.9797,"2025-04-07 08:13:43.877647"
"11",1,"ID","Probolinggo","Clouds","scattered clouds",30.89,30.89,30.89,37.01,1009,2.58,69,113.2159,-7.7543,"2025-04-07 08:13:44.331436"
"12",1,"ID","Semarang","Clouds","scattered clouds",30.96,30.96,33.64,36.34,1008,4.63,66,110.4203,-6.9932,"2025-04-07 08:13:44.87405"
"13",1,"PH","Solo","Clouds","overcast clouds",29.82,29.82,29.82,34.6,1010,9.93,70,120.9012,13.7469,"2025-04-07 08:13:45.225771"
"14",1,"ID","Yogyakarta","Clouds","scattered clouds",30.72,30.72,30.72,34.74,1009,5.22,62,110.3608,-7.7828,"2025-04-07 08:13:45.693408"
"15",1,"ID","Medan","Clouds","scattered clouds",30.02,30.02,30.02,36.09,1009,2.57,74,98.6667,3.5833,"2025-04-07 08:13:46.050716"
"16",1,"ID","Tebing Tinggi","Clouds","broken clouds",29.62,29.62,29.62,35.28,1008,0.5,75,99.1623,3.3274,"2025-04-07 08:13:46.563117"
"17",1,"ID","Makassar","Clouds","scattered clouds",27.03,27.03,27.03,31.95,1009,3.6,100,119.4221,-5.14,"2025-04-07 08:13:46.976295"
"18",1,"ID","Jakarta","Clouds","scattered clouds",32.5,31.61,33.62,38.6,1007,4.12,61,106.8451,-6.2146,"2025-04-07 08:13:47.56739"
"19",1,"ID","Tangerang","Clouds","few clouds",31.79,31.61,32.16,37.18,1007,4.12,62,106.63,-6.1781,"2025-04-07 08:13:48.0908"
"20",1,"ID","Tangerang Selatan","Clouds","few clouds",33.43,31.44,33.45,40.43,1006,4.12,61,106.7085,-6.2955,"2025-04-07 08:13:48.35749"
