"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","overcast clouds",30.17,30.17,30.17,35.21,69,117.15,-0.5,"2024-05-17 06:20:28.910334"
"2",1,"ID","Balikpapan","Rain","light rain",29.55,29.55,29.55,34.86,74,116.8289,-1.2675,"2024-05-17 06:20:29.391398"
"3",1,"ID","Bandar Lampung","Clouds","overcast clouds",29.79,29.79,29.79,36.5,78,105.258,-5.4254,"2024-05-17 06:20:29.788334"
"4",1,"ID","Metro","Clouds","overcast clouds",31.92,31.92,31.92,36.59,59,105.3067,-5.1131,"2024-05-17 06:20:30.087798"
"5",1,"ID","Pringsewu","Clouds","overcast clouds",29.54,29.54,29.54,36.29,80,104.9744,-5.3582,"2024-05-17 06:20:30.547303"
"6",1,"ID","Palembang","Clouds","broken clouds",30.05,30.05,30.05,35.16,70,104.7458,-2.9167,"2024-05-17 06:20:30.973186"
"7",1,"ID","Surabaya","Clouds","few clouds",32.97,32.97,32.97,39.97,62,112.7508,-7.2492,"2024-05-17 06:20:31.465055"
"8",1,"ID","Gresik","Clouds","scattered clouds",32.95,32.95,32.95,37.7,55,112.6561,-7.1539,"2024-05-17 06:20:31.908227"
"9",1,"ID","Sidoarjo","Clouds","few clouds",32.98,32.98,32.98,39.98,62,112.7183,-7.4478,"2024-05-17 06:20:32.365617"
"10",1,"ID","Malang","Clouds","scattered clouds",31.39,31.39,31.39,33.71,52,112.6304,-7.9797,"2024-05-17 06:20:33.762596"
"11",1,"ID","Probolinggo","Clouds","few clouds",30.63,30.63,30.63,35.04,64,113.2159,-7.7543,"2024-05-17 06:20:34.303932"
"12",1,"ID","Semarang","Clouds","few clouds",34.96,34.96,34.96,39.1,46,110.4203,-6.9932,"2024-05-17 06:20:34.632511"
"13",1,"PH","Solo","Clouds","few clouds",30.77,30.77,30.77,35.88,66,120.9012,13.7469,"2024-05-17 06:20:35.045802"
"14",1,"ID","Yogyakarta","Clouds","scattered clouds",32.28,32.28,32.28,35.67,53,110.3608,-7.7828,"2024-05-17 06:20:35.508122"
"15",1,"ID","Medan","Clouds","scattered clouds",30.57,30.57,31.02,37.57,74,98.6667,3.5833,"2024-05-17 06:20:35.88238"
"16",1,"ID","Tebing Tinggi","Clouds","overcast clouds",28.72,28.72,28.72,33.97,80,99.1623,3.3274,"2024-05-17 06:20:36.17821"
"17",1,"ID","Makassar","Clouds","scattered clouds",33.03,33.03,33.03,40.03,75,119.4221,-5.14,"2024-05-17 06:20:36.43998"
"18",1,"ID","Jakarta","Clouds","scattered clouds",34.83,33.96,35.68,41.83,75,106.8451,-6.2146,"2024-05-17 06:20:36.932624"
"19",1,"ID","Tangerang","Clouds","scattered clouds",34.17,33.95,35.67,40.6,55,106.63,-6.1781,"2024-05-17 06:20:37.350144"
"20",1,"ID","Tangerang Selatan","Clouds","scattered clouds",35.5,33.79,35.51,42.5,97,106.7085,-6.2955,"2024-05-17 06:20:37.870572"
"21",1,"ID","Bogor","Clouds","broken clouds",34.22,32.59,34.22,41.22,69,106.7892,-6.5944,"2024-05-17 06:20:38.233221"
"22",1,"ID","Depok","Clouds","scattered clouds",34.48,33.47,35.18,41.48,78,106.8186,-6.4,"2024-05-17 06:20:38.60745"
"23",1,"ID","Bekasi","Clouds","scattered clouds",34.49,33.94,35.65,40.23,52,106.9896,-6.2349,"2024-05-17 06:20:39.164086"
"24",1,"ID","Manado","Thunderstorm","thunderstorm with rain",28.43,28.43,28.43,32.84,78,124.8455,1.487,"2024-05-17 06:20:39.51562"
"25",2,"ID","Manado","Rain","moderate rain",28.43,28.43,28.43,32.84,78,124.8455,1.487,"2024-05-17 06:20:39.51562"
"26",1,"ID","Jayapura","Rain","light rain",30.66,30.66,30.66,37.66,87,140.7,-2.5333,"2024-05-17 06:20:39.995699"
"27",1,"ID","Bandung","Clouds","broken clouds",27.66,27.66,27.68,28.86,59,107.6186,-6.9039,"2024-05-17 06:20:40.358396"
"28",1,"ID","Pontianak","Clouds","scattered clouds",32.77,32.77,32.99,39.64,62,109.3333,-0.0333,"2024-05-17 06:20:40.621819"
"29",1,"ID","Ambon City","Clouds","scattered clouds",29.08,29.08,29.08,34.74,79,128.1814,-3.6954,"2024-05-17 06:20:40.893336"
"30",1,"ID","Bima","Clouds","scattered clouds",32.27,32.27,32.27,37.09,58,118.7167,-8.4667,"2024-05-17 06:20:41.17101"
"31",1,"ID","Banjarmasin","Clouds","overcast clouds",32.08,32.08,32.08,39.08,74,114.591,-3.3244,"2024-05-17 06:20:41.563641"
"32",1,"ID","Palu","Clouds","broken clouds",29.71,29.71,29.71,36.71,90,119.8707,-0.8917,"2024-05-17 06:20:42.094546"
"33",1,"ID","Kendari","Clouds","scattered clouds",29.75,29.75,29.75,34.9,72,122.4989,-3.945,"2024-05-17 06:20:42.869496"
"34",1,"ID","Gorontalo","Rain","light rain",29.69,29.69,29.69,36.69,82,123.0595,0.5412,"2024-05-17 06:20:43.32107"
"35",1,"ID","Bitung","Clouds","broken clouds",28.47,28.47,28.47,32.77,77,125.1824,1.4451,"2024-05-17 06:20:43.806807"
"36",1,"ID","Banda Aceh","Clouds","overcast clouds",29.4,29.4,29.4,35.16,77,95.3222,5.5577,"2024-05-17 06:20:44.055087"
"37",1,"ID","Pekanbaru","Clouds","scattered clouds",33.18,33.18,33.18,40.18,66,101.45,0.5333,"2024-05-17 06:20:44.553152"
"38",1,"ID","Padang","Clouds","broken clouds",32.03,32.03,32.03,39.03,74,100.3543,-0.9492,"2024-05-17 06:20:44.852714"
"39",1,"ID","Kupang","Clouds","few clouds",35.32,35.32,35.32,42.32,55,123.5833,-10.1667,"2024-05-17 06:20:45.360643"
"40",1,"ID","Sorong","Clouds","scattered clouds",31.08,31.08,31.08,36.92,67,131.25,-0.8833,"2024-05-17 06:20:45.631156"
"41",1,"ID","Denpasar","Clouds","few clouds",30.81,30.81,30.81,37.81,74,115.2167,-8.65,"2024-05-17 06:20:46.06866"
"42",1,"ID","Cirebon","Clouds","scattered clouds",31.54,31.54,31.54,36.59,62,108.557,-6.7063,"2024-05-17 06:20:46.38409"
"43",1,"ID","Tasikmalaya","Clouds","overcast clouds",29.66,29.66,29.66,32.96,64,108.2207,-7.3274,"2024-05-17 06:20:46.768014"
"44",1,"ID","Samarinda","Clouds","overcast clouds",28.18,28.18,28.18,32.89,82,117.15,-0.5,"2024-05-17 09:17:09.045484"
"45",1,"ID","Balikpapan","Rain","light rain",30.55,30.55,30.55,37.55,74,116.8289,-1.2675,"2024-05-17 09:17:09.589245"
"46",1,"ID","Bandar Lampung","Clouds","broken clouds",28.7,28.7,28.7,34.53,83,105.258,-5.4254,"2024-05-17 09:17:10.060031"
"47",1,"ID","Metro","Clouds","broken clouds",30.59,30.59,30.59,36.24,69,105.3067,-5.1131,"2024-05-17 09:17:10.425918"
"48",1,"ID","Pringsewu","Clouds","broken clouds",28.55,28.55,28.55,34.9,87,104.9744,-5.3582,"2024-05-17 09:17:10.813455"
"49",1,"ID","Palembang","Clouds","scattered clouds",32.05,32.05,32.05,39.05,66,104.7458,-2.9167,"2024-05-17 09:17:11.388135"
