"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","overcast clouds",31.75,31.75,31.75,36.5,1009,0.6,60,117.15,-0.5,"2025-03-03 02:50:54.963504"
"2",1,"ID","Balikpapan","Rain","moderate rain",28.55,28.55,28.55,35.55,1009,1.54,94,116.8289,-1.2675,"2025-03-03 02:50:55.275535"
"3",1,"ID","Bandar Lampung","Clouds","overcast clouds",26.31,26.31,26.31,26.31,1010,1.94,88,105.258,-5.4254,"2025-03-03 02:50:55.702809"
"4",1,"ID","Metro","Clouds","overcast clouds",27.9,27.9,27.9,31.85,1010,2.53,80,105.3067,-5.1131,"2025-03-03 02:50:56.147061"
"5",1,"ID","Pringsewu","Clouds","overcast clouds",27.57,27.57,27.57,31.31,1011,1.46,82,104.9744,-5.3582,"2025-03-03 02:50:56.581341"
"6",1,"ID","Palembang","Clouds","scattered clouds",28.05,28.05,28.05,33.73,1011,3.6,89,104.7458,-2.9167,"2025-03-03 02:50:56.875733"
"7",1,"ID","Surabaya","Clouds","few clouds",32.79,29.97,32.79,39.79,1009,2.57,64,112.7508,-7.2492,"2025-03-03 02:50:57.186749"
"8",1,"ID","Gresik","Clouds","scattered clouds",32.77,29.95,32.77,39.77,1009,1.63,64,112.6561,-7.1539,"2025-03-03 02:50:57.576722"
"9",1,"ID","Sidoarjo","Clouds","few clouds",29.98,29.98,32.81,35.99,1009,2.57,74,112.7183,-7.4478,"2025-03-03 02:50:58.013759"
"10",1,"ID","Malang","Clouds","few clouds",29.05,29.05,29.05,31.77,1011,0.93,64,112.6304,-7.9797,"2025-03-03 02:50:58.510192"
"11",1,"ID","Probolinggo","Clear","clear sky",29.79,29.79,29.79,34.3,1010,2.06,69,113.2159,-7.7543,"2025-03-03 02:50:59.073697"
"12",1,"ID","Semarang","Clouds","few clouds",29.96,29.96,29.96,35.93,1010,1.03,74,110.4203,-6.9932,"2025-03-03 02:50:59.566065"
"13",1,"PH","Solo","Clouds","broken clouds",28.33,28.33,28.33,31.62,1011,8.27,72,120.9012,13.7469,"2025-03-03 02:50:59.868943"
"14",1,"ID","Yogyakarta","Clouds","scattered clouds",29.52,29.52,29.52,33.9,1010,1.94,70,110.3608,-7.7828,"2025-03-03 02:51:00.282579"
"15",1,"ID","Medan","Clouds","few clouds",29.02,29.02,29.02,36.02,1011,3.09,89,98.6667,3.5833,"2025-03-03 02:51:00.731695"
"16",1,"ID","Tebing Tinggi","Clouds","few clouds",29.65,29.65,29.65,33.77,1011,1.57,68,99.1623,3.3274,"2025-03-03 02:51:01.163546"
"17",1,"ID","Makassar","Clouds","few clouds",30.03,30.03,30.03,37.03,1009,1.03,79,119.4221,-5.14,"2025-03-03 02:51:01.50219"
"18",1,"ID","Jakarta","Clouds","few clouds",30.94,29.94,31.96,36.29,1010,1.54,66,106.8451,-6.2146,"2025-03-03 02:51:01.948792"
"19",1,"ID","Tangerang","Clouds","scattered clouds",29.95,29.94,31.96,35.91,1010,2.57,74,106.63,-6.1781,"2025-03-03 02:51:02.416587"
"20",1,"ID","Tangerang Selatan","Clouds","scattered clouds",31.77,29.77,31.79,38.77,1010,2.57,73,106.7085,-6.2955,"2025-03-03 02:51:02.991659"
"21",1,"ID","Bogor","Clouds","overcast clouds",28.45,28.45,28.45,32.72,1011,1.65,77,106.7892,-6.5944,"2025-03-03 02:51:03.550495"
"22",1,"ID","Depok","Clouds","few clouds",30.55,30.55,31.47,35.36,1010,1.54,66,106.8186,-6.4,"2025-03-03 02:51:04.040534"
"23",1,"ID","Bekasi","Clouds","few clouds",31.02,31.02,31.02,36.48,1010,1.54,66,106.9896,-6.2349,"2025-03-03 02:51:04.350895"
"24",1,"ID","Manado","Clouds","scattered clouds",31.43,31.43,31.43,37.51,1009,3.09,66,124.8455,1.487,"2025-03-03 02:51:04.786445"
"25",1,"ID","Jayapura","Clouds","overcast clouds",30.66,30.66,30.66,35.1,1008,2.2,64,140.7,-2.5333,"2025-03-03 02:51:05.33293"
"26",1,"ID","Bandung","Clouds","overcast clouds",27.21,26.31,27.21,32.47,1011,2.02,99,107.6186,-6.9039,"2025-03-03 02:51:05.679364"
"27",1,"ID","Pontianak","Clouds","scattered clouds",28.99,28.99,28.99,34.5,1010,1.54,79,109.3333,-0.0333,"2025-03-03 02:51:06.189244"
"28",1,"ID","Ambon City","Clouds","scattered clouds",30.69,30.69,32.08,37.69,1009,3.6,100,128.1814,-3.6954,"2025-03-03 02:51:06.755172"
"29",1,"ID","Bima","Clear","clear sky",31.97,31.97,31.97,37.93,1009,0.27,63,118.7167,-8.4667,"2025-03-03 02:51:07.117327"
"30",1,"ID","Banjarmasin","Clouds","overcast clouds",31.08,31.08,31.08,33.82,1009,1.14,55,114.591,-3.3244,"2025-03-03 02:51:07.475122"
"31",1,"ID","Palu","Clouds","overcast clouds",29.93,29.93,29.93,36.93,1010,1.71,81,119.8707,-0.8917,"2025-03-03 02:51:08.053841"
"32",1,"ID","Kendari","Clouds","broken clouds",32.14,32.14,32.14,37.1,1008,1.29,59,122.4989,-3.945,"2025-03-03 02:51:08.34828"
"33",1,"ID","Gorontalo","Clouds","overcast clouds",28.64,28.64,28.64,34.15,1009,1.26,82,123.0595,0.5412,"2025-03-03 02:51:08.658639"
"34",1,"ID","Bitung","Clouds","scattered clouds",28.96,28.96,28.96,33.01,1009,2.16,72,125.1824,1.4451,"2025-03-03 02:51:08.998487"
"35",1,"ID","Banda Aceh","Clouds","broken clouds",28.86,28.86,28.86,32.25,1011,3.82,69,95.3222,5.5577,"2025-03-03 02:51:09.442513"
"36",1,"ID","Pekanbaru","Clouds","broken clouds",29.18,29.18,29.18,33.93,1011,2.57,74,101.45,0.5333,"2025-03-03 02:51:09.761907"
"37",1,"ID","Padang","Clouds","overcast clouds",27.03,27.03,27.03,30.5,1012,0.99,87,100.3543,-0.9492,"2025-03-03 02:51:10.199887"
"38",1,"ID","Kupang","Clouds","few clouds",33.32,33.32,33.32,39.6,1009,6.17,58,123.5833,-10.1667,"2025-03-03 02:51:10.526996"
"39",1,"ID","Sorong","Clouds","few clouds",28.22,28.22,28.22,31.85,1008,3.14,75,131.25,-0.8833,"2025-03-03 02:51:11.121723"
"40",1,"ID","Denpasar","Clouds","few clouds",30.81,30.81,30.81,37.81,1009,3.09,84,115.2167,-8.65,"2025-03-03 02:51:11.640179"
"41",1,"ID","Cirebon","Clouds","overcast clouds",29.07,29.07,29.07,33.46,1010,1.43,73,108.557,-6.7063,"2025-03-03 02:51:12.224592"
"42",1,"ID","Tasikmalaya","Clouds","scattered clouds",28.85,28.85,28.85,32.95,1010,1.53,73,108.2207,-7.3274,"2025-03-03 02:51:12.720619"
"43",1,"ID","Samarinda","Clouds","overcast clouds",31.18,31.18,31.18,36.88,1008,0.77,66,117.15,-0.5,"2025-03-03 04:12:20.471647"
"44",1,"ID","Balikpapan","Clouds","few clouds",29.55,29.55,29.55,36.55,1008,1.03,89,116.8289,-1.2675,"2025-03-03 04:12:20.805296"
"45",1,"ID","Bandar Lampung","Clouds","overcast clouds",28.2,28.2,28.2,32.12,1010,2.21,77,105.258,-5.4254,"2025-03-03 04:12:21.272103"
"46",1,"ID","Metro","Clouds","overcast clouds",28.64,28.64,28.64,32.82,1010,2.59,75,105.3067,-5.1131,"2025-03-03 04:12:21.635081"
"47",1,"ID","Pringsewu","Clouds","overcast clouds",29.37,29.37,29.37,33.97,1010,1.72,72,104.9744,-5.3582,"2025-03-03 04:12:22.106746"
"48",1,"ID","Palembang","Clouds","scattered clouds",30.05,30.05,30.05,36.17,1010,4.12,74,104.7458,-2.9167,"2025-03-03 04:12:22.38421"
